month,agegroup,dose,n,first_dose,UF
2022-05-01,3,D3cum,7,Janssen,MS
2022-05-01,4,D3cum,122,Janssen,MS
2022-05-01,5,D3cum,167,Janssen,MS
2022-05-01,6,D3cum,119,Janssen,MS
2022-05-01,7,D3cum,39,Janssen,MS
2022-05-01,8,D3cum,9,Janssen,MS
2022-05-01,9,D3cum,1,Janssen,MS
2022-05-01,10,D3cum,0,Janssen,MS
2022-05-01,11,D3cum,0,Janssen,MS
2022-06-01,2,D3cum,0,Janssen,MS
2022-06-01,3,D3cum,7,Janssen,MS
2022-06-01,4,D3cum,154,Janssen,MS
2022-06-01,5,D3cum,248,Janssen,MS
2022-06-01,6,D3cum,188,Janssen,MS
2022-06-01,7,D3cum,57,Janssen,MS
2022-06-01,8,D3cum,10,Janssen,MS
2022-06-01,9,D3cum,1,Janssen,MS
2022-06-01,10,D3cum,0,Janssen,MS
2022-06-01,11,D3cum,0,Janssen,MS
2022-07-01,2,D3cum,0,Janssen,MS
2022-07-01,3,D3cum,8,Janssen,MS
2022-07-01,4,D3cum,221,Janssen,MS
2022-07-01,5,D3cum,365,Janssen,MS
2022-07-01,6,D3cum,311,Janssen,MS
2022-07-01,7,D3cum,87,Janssen,MS
2022-07-01,8,D3cum,15,Janssen,MS
2022-07-01,9,D3cum,3,Janssen,MS
2022-07-01,10,D3cum,0,Janssen,MS
2022-07-01,11,D3cum,0,Janssen,MS
2021-02-01,2,D4cum,0,Janssen,MS
2021-02-01,3,D4cum,0,Janssen,MS
2021-02-01,4,D4cum,0,Janssen,MS
2021-02-01,5,D4cum,0,Janssen,MS
2021-02-01,6,D4cum,0,Janssen,MS
2021-02-01,7,D4cum,0,Janssen,MS
2021-02-01,8,D4cum,0,Janssen,MS
2021-02-01,9,D4cum,0,Janssen,MS
2021-02-01,10,D4cum,0,Janssen,MS
2021-02-01,11,D4cum,0,Janssen,MS
2021-03-01,2,D4cum,0,Janssen,MS
2021-03-01,3,D4cum,0,Janssen,MS
2021-03-01,4,D4cum,0,Janssen,MS
2021-03-01,5,D4cum,0,Janssen,MS
2021-03-01,6,D4cum,0,Janssen,MS
2021-03-01,7,D4cum,0,Janssen,MS
2021-03-01,8,D4cum,0,Janssen,MS
2021-03-01,9,D4cum,0,Janssen,MS
2021-03-01,10,D4cum,0,Janssen,MS
2021-03-01,11,D4cum,0,Janssen,MS
2021-04-01,2,D4cum,0,Janssen,MS
2021-04-01,3,D4cum,0,Janssen,MS
2021-04-01,4,D4cum,0,Janssen,MS
2021-04-01,5,D4cum,0,Janssen,MS
2021-04-01,6,D4cum,0,Janssen,MS
2021-04-01,7,D4cum,0,Janssen,MS
2021-04-01,8,D4cum,0,Janssen,MS
2021-04-01,9,D4cum,0,Janssen,MS
2021-04-01,10,D4cum,0,Janssen,MS
2021-04-01,11,D4cum,0,Janssen,MS
2021-05-01,2,D4cum,0,Janssen,MS
2021-05-01,3,D4cum,0,Janssen,MS
2021-05-01,4,D4cum,0,Janssen,MS
2021-05-01,5,D4cum,0,Janssen,MS
2021-05-01,6,D4cum,0,Janssen,MS
2021-05-01,7,D4cum,0,Janssen,MS
2021-05-01,8,D4cum,0,Janssen,MS
2021-05-01,9,D4cum,0,Janssen,MS
2021-05-01,10,D4cum,0,Janssen,MS
2021-05-01,11,D4cum,0,Janssen,MS
2021-06-01,2,D4cum,0,Janssen,MS
2021-06-01,3,D4cum,0,Janssen,MS
2021-06-01,4,D4cum,0,Janssen,MS
2021-06-01,5,D4cum,0,Janssen,MS
2021-06-01,6,D4cum,0,Janssen,MS
2021-06-01,7,D4cum,0,Janssen,MS
2021-06-01,8,D4cum,0,Janssen,MS
2021-06-01,9,D4cum,0,Janssen,MS
2021-06-01,10,D4cum,0,Janssen,MS
2021-06-01,11,D4cum,0,Janssen,MS
2021-07-01,2,D4cum,0,Janssen,MS
2021-07-01,3,D4cum,0,Janssen,MS
2021-07-01,4,D4cum,0,Janssen,MS
2021-07-01,5,D4cum,0,Janssen,MS
2021-07-01,6,D4cum,0,Janssen,MS
2021-07-01,7,D4cum,0,Janssen,MS
2021-07-01,8,D4cum,0,Janssen,MS
2021-07-01,9,D4cum,0,Janssen,MS
2021-07-01,10,D4cum,0,Janssen,MS
2021-07-01,11,D4cum,0,Janssen,MS
2021-08-01,2,D4cum,0,Janssen,MS
2021-08-01,3,D4cum,0,Janssen,MS
2021-08-01,4,D4cum,0,Janssen,MS
2021-08-01,5,D4cum,0,Janssen,MS
2021-08-01,6,D4cum,0,Janssen,MS
2021-08-01,7,D4cum,0,Janssen,MS
2021-08-01,8,D4cum,0,Janssen,MS
2021-08-01,9,D4cum,0,Janssen,MS
2021-08-01,10,D4cum,0,Janssen,MS
2021-08-01,11,D4cum,0,Janssen,MS
2021-09-01,2,D4cum,0,Janssen,MS
2021-09-01,3,D4cum,0,Janssen,MS
2021-09-01,4,D4cum,0,Janssen,MS
2021-09-01,5,D4cum,0,Janssen,MS
2021-09-01,6,D4cum,0,Janssen,MS
2021-09-01,7,D4cum,0,Janssen,MS
2021-09-01,8,D4cum,0,Janssen,MS
2021-09-01,9,D4cum,0,Janssen,MS
2021-09-01,10,D4cum,0,Janssen,MS
2021-09-01,11,D4cum,0,Janssen,MS
2021-10-01,2,D4cum,0,Janssen,MS
2021-10-01,3,D4cum,0,Janssen,MS
2021-10-01,4,D4cum,0,Janssen,MS
2021-10-01,5,D4cum,0,Janssen,MS
2021-10-01,6,D4cum,0,Janssen,MS
2021-10-01,7,D4cum,0,Janssen,MS
2021-10-01,8,D4cum,0,Janssen,MS
2021-10-01,9,D4cum,0,Janssen,MS
2021-10-01,10,D4cum,0,Janssen,MS
2021-10-01,11,D4cum,0,Janssen,MS
2021-11-01,2,D4cum,0,Janssen,MS
2021-11-01,3,D4cum,0,Janssen,MS
2021-11-01,4,D4cum,0,Janssen,MS
2021-11-01,5,D4cum,0,Janssen,MS
2021-11-01,6,D4cum,0,Janssen,MS
2021-11-01,7,D4cum,0,Janssen,MS
2021-11-01,8,D4cum,0,Janssen,MS
2021-11-01,9,D4cum,0,Janssen,MS
2021-11-01,10,D4cum,0,Janssen,MS
2021-11-01,11,D4cum,0,Janssen,MS
2021-12-01,2,D4cum,0,Janssen,MS
2021-12-01,3,D4cum,0,Janssen,MS
2021-12-01,4,D4cum,0,Janssen,MS
2021-12-01,5,D4cum,0,Janssen,MS
2021-12-01,6,D4cum,0,Janssen,MS
2021-12-01,7,D4cum,0,Janssen,MS
2021-12-01,8,D4cum,0,Janssen,MS
2021-12-01,9,D4cum,0,Janssen,MS
2021-12-01,10,D4cum,0,Janssen,MS
2021-12-01,11,D4cum,0,Janssen,MS
2022-01-01,2,D4cum,0,Janssen,MS
2022-01-01,3,D4cum,0,Janssen,MS
2022-01-01,4,D4cum,0,Janssen,MS
2022-01-01,5,D4cum,1,Janssen,MS
2022-01-01,6,D4cum,0,Janssen,MS
2022-01-01,7,D4cum,1,Janssen,MS
2022-01-01,8,D4cum,0,Janssen,MS
2022-01-01,9,D4cum,0,Janssen,MS
2022-01-01,10,D4cum,0,Janssen,MS
2022-01-01,11,D4cum,0,Janssen,MS
2022-02-01,2,D4cum,0,Janssen,MS
2022-02-01,3,D4cum,0,Janssen,MS
2022-02-01,4,D4cum,0,Janssen,MS
2022-02-01,5,D4cum,1,Janssen,MS
2022-02-01,6,D4cum,3,Janssen,MS
2022-02-01,7,D4cum,2,Janssen,MS
2022-02-01,8,D4cum,0,Janssen,MS
2022-02-01,9,D4cum,0,Janssen,MS
2022-02-01,10,D4cum,0,Janssen,MS
2022-02-01,11,D4cum,0,Janssen,MS
2022-03-01,2,D4cum,0,Janssen,MS
2022-03-01,3,D4cum,0,Janssen,MS
2022-03-01,4,D4cum,0,Janssen,MS
2022-03-01,5,D4cum,1,Janssen,MS
2022-03-01,6,D4cum,3,Janssen,MS
2022-03-01,7,D4cum,2,Janssen,MS
2022-03-01,8,D4cum,0,Janssen,MS
2022-03-01,9,D4cum,0,Janssen,MS
2022-03-01,10,D4cum,0,Janssen,MS
2022-03-01,11,D4cum,0,Janssen,MS
2022-04-01,2,D4cum,0,Janssen,MS
2022-04-01,3,D4cum,0,Janssen,MS
2022-04-01,4,D4cum,0,Janssen,MS
2022-04-01,5,D4cum,1,Janssen,MS
2022-04-01,6,D4cum,3,Janssen,MS
2022-04-01,7,D4cum,2,Janssen,MS
2022-04-01,8,D4cum,0,Janssen,MS
2022-04-01,9,D4cum,0,Janssen,MS
2022-04-01,10,D4cum,0,Janssen,MS
2022-04-01,11,D4cum,0,Janssen,MS
2022-05-01,2,D4cum,0,Janssen,MS
2022-05-01,3,D4cum,0,Janssen,MS
2022-05-01,4,D4cum,0,Janssen,MS
2022-05-01,5,D4cum,1,Janssen,MS
2022-05-01,6,D4cum,3,Janssen,MS
2022-05-01,7,D4cum,2,Janssen,MS
2022-05-01,8,D4cum,0,Janssen,MS
2022-05-01,9,D4cum,0,Janssen,MS
2022-05-01,10,D4cum,0,Janssen,MS
2022-05-01,11,D4cum,0,Janssen,MS
2022-06-01,2,D4cum,0,Janssen,MS
2022-06-01,3,D4cum,0,Janssen,MS
2022-06-01,4,D4cum,2,Janssen,MS
2022-06-01,5,D4cum,1,Janssen,MS
2022-06-01,6,D4cum,3,Janssen,MS
2022-06-01,7,D4cum,2,Janssen,MS
2022-06-01,8,D4cum,0,Janssen,MS
2022-06-01,9,D4cum,0,Janssen,MS
2022-06-01,10,D4cum,0,Janssen,MS
2022-06-01,11,D4cum,0,Janssen,MS
2022-07-01,2,D4cum,0,Janssen,MS
2022-07-01,3,D4cum,0,Janssen,MS
2022-07-01,4,D4cum,4,Janssen,MS
2022-07-01,5,D4cum,1,Janssen,MS
2022-07-01,6,D4cum,3,Janssen,MS
2022-07-01,7,D4cum,2,Janssen,MS
2022-07-01,8,D4cum,0,Janssen,MS
2022-07-01,9,D4cum,0,Janssen,MS
2022-07-01,10,D4cum,0,Janssen,MS
2022-07-01,11,D4cum,0,Janssen,MS
2021-02-01,2,D5cum,0,Janssen,MS
2021-02-01,3,D5cum,0,Janssen,MS
2021-02-01,4,D5cum,0,Janssen,MS
2021-02-01,5,D5cum,0,Janssen,MS
2021-02-01,6,D5cum,0,Janssen,MS
2021-02-01,7,D5cum,0,Janssen,MS
2021-02-01,8,D5cum,0,Janssen,MS
2021-02-01,9,D5cum,0,Janssen,MS
2021-02-01,10,D5cum,0,Janssen,MS
2021-02-01,11,D5cum,0,Janssen,MS
2021-03-01,2,D5cum,0,Janssen,MS
2021-03-01,3,D5cum,0,Janssen,MS
2021-03-01,4,D5cum,0,Janssen,MS
2021-03-01,5,D5cum,0,Janssen,MS
2021-03-01,6,D5cum,0,Janssen,MS
2021-03-01,7,D5cum,0,Janssen,MS
2021-03-01,8,D5cum,0,Janssen,MS
2021-03-01,9,D5cum,0,Janssen,MS
2021-03-01,10,D5cum,0,Janssen,MS
2021-03-01,11,D5cum,0,Janssen,MS
2021-04-01,2,D5cum,0,Janssen,MS
2021-04-01,3,D5cum,0,Janssen,MS
2021-04-01,4,D5cum,0,Janssen,MS
2021-04-01,5,D5cum,0,Janssen,MS
2021-04-01,6,D5cum,0,Janssen,MS
2021-04-01,7,D5cum,0,Janssen,MS
2021-04-01,8,D5cum,0,Janssen,MS
2021-04-01,9,D5cum,0,Janssen,MS
2021-04-01,10,D5cum,0,Janssen,MS
2021-04-01,11,D5cum,0,Janssen,MS
2021-05-01,2,D5cum,0,Janssen,MS
2021-05-01,3,D5cum,0,Janssen,MS
2021-05-01,4,D5cum,0,Janssen,MS
2021-05-01,5,D5cum,0,Janssen,MS
2021-05-01,6,D5cum,0,Janssen,MS
2021-05-01,7,D5cum,0,Janssen,MS
2021-05-01,8,D5cum,0,Janssen,MS
2021-05-01,9,D5cum,0,Janssen,MS
2021-05-01,10,D5cum,0,Janssen,MS
2021-05-01,11,D5cum,0,Janssen,MS
2021-06-01,2,D5cum,0,Janssen,MS
2021-06-01,3,D5cum,0,Janssen,MS
2021-06-01,4,D5cum,0,Janssen,MS
2021-06-01,5,D5cum,0,Janssen,MS
2021-06-01,6,D5cum,0,Janssen,MS
2021-06-01,7,D5cum,0,Janssen,MS
2021-06-01,8,D5cum,0,Janssen,MS
2021-06-01,9,D5cum,0,Janssen,MS
2021-06-01,10,D5cum,0,Janssen,MS
2021-06-01,11,D5cum,0,Janssen,MS
2021-07-01,2,D5cum,0,Janssen,MS
2021-07-01,3,D5cum,0,Janssen,MS
2021-07-01,4,D5cum,0,Janssen,MS
2021-07-01,5,D5cum,0,Janssen,MS
2021-07-01,6,D5cum,0,Janssen,MS
2021-07-01,7,D5cum,0,Janssen,MS
2021-07-01,8,D5cum,0,Janssen,MS
2021-07-01,9,D5cum,0,Janssen,MS
2021-07-01,10,D5cum,0,Janssen,MS
2021-07-01,11,D5cum,0,Janssen,MS
2021-08-01,2,D5cum,0,Janssen,MS
2021-08-01,3,D5cum,0,Janssen,MS
2021-08-01,4,D5cum,0,Janssen,MS
2021-08-01,5,D5cum,0,Janssen,MS
2021-08-01,6,D5cum,0,Janssen,MS
2021-08-01,7,D5cum,0,Janssen,MS
2021-08-01,8,D5cum,0,Janssen,MS
2021-08-01,9,D5cum,0,Janssen,MS
2021-08-01,10,D5cum,0,Janssen,MS
2021-08-01,11,D5cum,0,Janssen,MS
2021-09-01,2,D5cum,0,Janssen,MS
2021-09-01,3,D5cum,0,Janssen,MS
2021-09-01,4,D5cum,0,Janssen,MS
2021-09-01,5,D5cum,0,Janssen,MS
2021-09-01,6,D5cum,0,Janssen,MS
2021-09-01,7,D5cum,0,Janssen,MS
2021-09-01,8,D5cum,0,Janssen,MS
2021-09-01,9,D5cum,0,Janssen,MS
2021-09-01,10,D5cum,0,Janssen,MS
2021-09-01,11,D5cum,0,Janssen,MS
2021-10-01,2,D5cum,0,Janssen,MS
2021-10-01,3,D5cum,0,Janssen,MS
2021-10-01,4,D5cum,0,Janssen,MS
2021-10-01,5,D5cum,0,Janssen,MS
2021-10-01,6,D5cum,0,Janssen,MS
2021-10-01,7,D5cum,0,Janssen,MS
2021-10-01,8,D5cum,0,Janssen,MS
2021-10-01,9,D5cum,0,Janssen,MS
2021-10-01,10,D5cum,0,Janssen,MS
2021-10-01,11,D5cum,0,Janssen,MS
2021-11-01,2,D5cum,0,Janssen,MS
2021-11-01,3,D5cum,0,Janssen,MS
2021-11-01,4,D5cum,0,Janssen,MS
2021-11-01,5,D5cum,0,Janssen,MS
2021-11-01,6,D5cum,0,Janssen,MS
2021-11-01,7,D5cum,0,Janssen,MS
2021-11-01,8,D5cum,0,Janssen,MS
2021-11-01,9,D5cum,0,Janssen,MS
2021-11-01,10,D5cum,0,Janssen,MS
2021-11-01,11,D5cum,0,Janssen,MS
2021-12-01,2,D5cum,0,Janssen,MS
2021-12-01,3,D5cum,0,Janssen,MS
2021-12-01,4,D5cum,0,Janssen,MS
2021-12-01,5,D5cum,0,Janssen,MS
2021-12-01,6,D5cum,0,Janssen,MS
2021-12-01,7,D5cum,0,Janssen,MS
2021-12-01,8,D5cum,0,Janssen,MS
2021-12-01,9,D5cum,0,Janssen,MS
2021-12-01,10,D5cum,0,Janssen,MS
2021-12-01,11,D5cum,0,Janssen,MS
2022-01-01,2,D5cum,0,Janssen,MS
2022-01-01,3,D5cum,0,Janssen,MS
2022-01-01,4,D5cum,0,Janssen,MS
2022-01-01,5,D5cum,0,Janssen,MS
2022-01-01,6,D5cum,0,Janssen,MS
2022-01-01,7,D5cum,0,Janssen,MS
2022-01-01,8,D5cum,0,Janssen,MS
2022-01-01,9,D5cum,0,Janssen,MS
2022-01-01,10,D5cum,0,Janssen,MS
2022-01-01,11,D5cum,0,Janssen,MS
2022-02-01,2,D5cum,0,Janssen,MS
2022-02-01,3,D5cum,0,Janssen,MS
2022-02-01,4,D5cum,0,Janssen,MS
2022-02-01,5,D5cum,0,Janssen,MS
2022-02-01,6,D5cum,0,Janssen,MS
2022-02-01,7,D5cum,0,Janssen,MS
2022-02-01,8,D5cum,0,Janssen,MS
2022-02-01,9,D5cum,0,Janssen,MS
2022-02-01,10,D5cum,0,Janssen,MS
2022-02-01,11,D5cum,0,Janssen,MS
2022-03-01,2,D5cum,0,Janssen,MS
2022-03-01,3,D5cum,0,Janssen,MS
2022-03-01,4,D5cum,0,Janssen,MS
2022-03-01,5,D5cum,0,Janssen,MS
2022-03-01,6,D5cum,0,Janssen,MS
2022-03-01,7,D5cum,0,Janssen,MS
2022-03-01,8,D5cum,0,Janssen,MS
2022-03-01,9,D5cum,0,Janssen,MS
2022-03-01,10,D5cum,0,Janssen,MS
2022-03-01,11,D5cum,0,Janssen,MS
2022-04-01,2,D5cum,0,Janssen,MS
2022-04-01,3,D5cum,0,Janssen,MS
2022-04-01,4,D5cum,0,Janssen,MS
2022-04-01,5,D5cum,0,Janssen,MS
2022-04-01,6,D5cum,0,Janssen,MS
2022-04-01,7,D5cum,0,Janssen,MS
2022-04-01,8,D5cum,0,Janssen,MS
2022-04-01,9,D5cum,0,Janssen,MS
2022-04-01,10,D5cum,0,Janssen,MS
2022-04-01,11,D5cum,0,Janssen,MS
2022-05-01,2,D5cum,0,Janssen,MS
2022-05-01,3,D5cum,0,Janssen,MS
2022-05-01,4,D5cum,0,Janssen,MS
2022-05-01,5,D5cum,0,Janssen,MS
2022-05-01,6,D5cum,0,Janssen,MS
2022-05-01,7,D5cum,0,Janssen,MS
2022-05-01,8,D5cum,0,Janssen,MS
2022-05-01,9,D5cum,0,Janssen,MS
2022-05-01,10,D5cum,0,Janssen,MS
2022-05-01,11,D5cum,0,Janssen,MS
2022-06-01,2,D5cum,0,Janssen,MS
2022-06-01,3,D5cum,0,Janssen,MS
2022-06-01,4,D5cum,0,Janssen,MS
2022-06-01,5,D5cum,0,Janssen,MS
2022-06-01,6,D5cum,0,Janssen,MS
2022-06-01,7,D5cum,0,Janssen,MS
2022-06-01,8,D5cum,0,Janssen,MS
2022-06-01,9,D5cum,0,Janssen,MS
2022-06-01,10,D5cum,0,Janssen,MS
2022-06-01,11,D5cum,0,Janssen,MS
2022-07-01,2,D5cum,0,Janssen,MS
2022-07-01,3,D5cum,0,Janssen,MS
2022-07-01,4,D5cum,0,Janssen,MS
2022-07-01,5,D5cum,0,Janssen,MS
2022-07-01,6,D5cum,0,Janssen,MS
2022-07-01,7,D5cum,0,Janssen,MS
2022-07-01,8,D5cum,0,Janssen,MS
2022-07-01,9,D5cum,0,Janssen,MS
2022-07-01,10,D5cum,0,Janssen,MS
2022-07-01,11,D5cum,0,Janssen,MS
2021-02-01,2,D1,0,Janssen,MT
2021-02-01,3,D1,0,Janssen,MT
2021-02-01,4,D1,0,Janssen,MT
2021-02-01,5,D1,1,Janssen,MT
2021-02-01,6,D1,0,Janssen,MT
2021-02-01,7,D1,0,Janssen,MT
2021-02-01,8,D1,0,Janssen,MT
2021-02-01,9,D1,0,Janssen,MT
2021-02-01,10,D1,0,Janssen,MT
2021-02-01,11,D1,0,Janssen,MT
2021-03-01,2,D1,0,Janssen,MT
2021-03-01,3,D1,0,Janssen,MT
2021-03-01,4,D1,0,Janssen,MT
2021-03-01,5,D1,0,Janssen,MT
2021-03-01,6,D1,0,Janssen,MT
2021-03-01,7,D1,1,Janssen,MT
2021-03-01,8,D1,0,Janssen,MT
2021-03-01,9,D1,0,Janssen,MT
2021-03-01,10,D1,0,Janssen,MT
2021-03-01,11,D1,0,Janssen,MT
2021-04-01,2,D1,0,Janssen,MT
2021-04-01,3,D1,0,Janssen,MT
2021-04-01,4,D1,9,Janssen,MT
2021-04-01,5,D1,13,Janssen,MT
2021-04-01,6,D1,15,Janssen,MT
2021-04-01,7,D1,3,Janssen,MT
2021-04-01,8,D1,2,Janssen,MT
2021-04-01,9,D1,2,Janssen,MT
2021-04-01,10,D1,0,Janssen,MT
2021-04-01,11,D1,0,Janssen,MT
2021-05-01,2,D1,0,Janssen,MT
2021-05-01,3,D1,0,Janssen,MT
2021-05-01,4,D1,1,Janssen,MT
2021-05-01,5,D1,2,Janssen,MT
2021-05-01,6,D1,2,Janssen,MT
2021-05-01,7,D1,0,Janssen,MT
2021-05-01,8,D1,0,Janssen,MT
2021-05-01,9,D1,0,Janssen,MT
2021-05-01,10,D1,0,Janssen,MT
2021-05-01,11,D1,0,Janssen,MT
2021-06-01,2,D1,0,Janssen,MT
2021-06-01,3,D1,0,Janssen,MT
2021-06-01,4,D1,0,Janssen,MT
2021-06-01,5,D1,1,Janssen,MT
2021-06-01,6,D1,0,Janssen,MT
2021-06-01,7,D1,0,Janssen,MT
2021-06-01,8,D1,0,Janssen,MT
2021-06-01,9,D1,0,Janssen,MT
2021-06-01,10,D1,0,Janssen,MT
2021-06-01,11,D1,0,Janssen,MT
2021-07-01,2,D1,0,Janssen,MT
2021-07-01,3,D1,0,Janssen,MT
2021-07-01,4,D1,450,Janssen,MT
2021-07-01,5,D1,623,Janssen,MT
2021-07-01,6,D1,1417,Janssen,MT
2021-07-01,7,D1,4554,Janssen,MT
2021-07-01,8,D1,187,Janssen,MT
2021-07-01,9,D1,22,Janssen,MT
2021-07-01,10,D1,2,Janssen,MT
2021-07-01,11,D1,1,Janssen,MT
2021-08-01,2,D1,0,Janssen,MT
2021-08-01,3,D1,18,Janssen,MT
2021-08-01,4,D1,10750,Janssen,MT
2021-08-01,5,D1,21843,Janssen,MT
2021-08-01,6,D1,33923,Janssen,MT
2021-08-01,7,D1,12818,Janssen,MT
2021-08-01,8,D1,1073,Janssen,MT
2021-08-01,9,D1,180,Janssen,MT
2021-08-01,10,D1,42,Janssen,MT
2021-08-01,11,D1,8,Janssen,MT
2021-09-01,2,D1,0,Janssen,MT
2021-09-01,3,D1,2,Janssen,MT
2021-09-01,4,D1,1191,Janssen,MT
2021-09-01,5,D1,966,Janssen,MT
2021-09-01,6,D1,578,Janssen,MT
2021-09-01,7,D1,206,Janssen,MT
2021-09-01,8,D1,56,Janssen,MT
2021-09-01,9,D1,21,Janssen,MT
2021-09-01,10,D1,3,Janssen,MT
2021-09-01,11,D1,1,Janssen,MT
2021-10-01,2,D1,0,Janssen,MT
2021-10-01,3,D1,3,Janssen,MT
2021-10-01,4,D1,2001,Janssen,MT
2021-10-01,5,D1,455,Janssen,MT
2021-10-01,6,D1,246,Janssen,MT
2021-10-01,7,D1,112,Janssen,MT
2021-10-01,8,D1,34,Janssen,MT
2021-10-01,9,D1,7,Janssen,MT
2021-10-01,10,D1,2,Janssen,MT
2021-10-01,11,D1,0,Janssen,MT
2021-11-01,2,D1,0,Janssen,MT
2021-11-01,3,D1,3,Janssen,MT
2021-11-01,4,D1,70,Janssen,MT
2021-11-01,5,D1,27,Janssen,MT
2021-11-01,6,D1,-1,Janssen,MT
2021-11-01,7,D1,10,Janssen,MT
2021-11-01,8,D1,4,Janssen,MT
2021-11-01,9,D1,0,Janssen,MT
2021-11-01,10,D1,1,Janssen,MT
2021-11-01,11,D1,0,Janssen,MT
2021-12-01,2,D1,0,Janssen,MT
2021-12-01,3,D1,0,Janssen,MT
2021-12-01,4,D1,-14,Janssen,MT
2021-12-01,5,D1,-16,Janssen,MT
2021-12-01,6,D1,-18,Janssen,MT
2021-12-01,7,D1,-5,Janssen,MT
2021-12-01,8,D1,0,Janssen,MT
2021-12-01,9,D1,-1,Janssen,MT
2021-12-01,10,D1,0,Janssen,MT
2021-12-01,11,D1,0,Janssen,MT
2022-01-01,2,D1,0,Janssen,MT
2022-01-01,3,D1,0,Janssen,MT
2022-01-01,4,D1,-2442,Janssen,MT
2022-01-01,5,D1,-3413,Janssen,MT
2022-01-01,6,D1,-4901,Janssen,MT
2022-01-01,7,D1,-2049,Janssen,MT
2022-01-01,8,D1,-107,Janssen,MT
2022-01-01,9,D1,-15,Janssen,MT
2022-01-01,10,D1,-4,Janssen,MT
2022-01-01,11,D1,0,Janssen,MT
2022-02-01,2,D1,0,Janssen,MT
2022-02-01,3,D1,-4,Janssen,MT
2022-02-01,4,D1,-2237,Janssen,MT
2022-02-01,5,D1,-4599,Janssen,MT
2022-02-01,6,D1,-7957,Janssen,MT
2022-02-01,7,D1,-3505,Janssen,MT
2022-02-01,8,D1,-195,Janssen,MT
2022-02-01,9,D1,-25,Janssen,MT
2022-02-01,10,D1,-9,Janssen,MT
2022-02-01,11,D1,0,Janssen,MT
2022-03-01,2,D1,0,Janssen,MT
2022-03-01,3,D1,-1,Janssen,MT
2022-03-01,4,D1,-750,Janssen,MT
2022-03-01,5,D1,-1242,Janssen,MT
2022-03-01,6,D1,-2148,Janssen,MT
2022-03-01,7,D1,-1056,Janssen,MT
2022-03-01,8,D1,-88,Janssen,MT
2022-03-01,9,D1,-1,Janssen,MT
2022-03-01,10,D1,-1,Janssen,MT
2022-03-01,11,D1,0,Janssen,MT
2022-04-01,2,D1,5,Janssen,MT
2022-04-01,3,D1,5,Janssen,MT
2022-04-01,4,D1,-640,Janssen,MT
2022-04-01,5,D1,-888,Janssen,MT
2022-04-01,6,D1,-1227,Janssen,MT
2022-04-01,7,D1,-607,Janssen,MT
2022-04-01,8,D1,-30,Janssen,MT
2022-04-01,9,D1,-2,Janssen,MT
2022-04-01,10,D1,-1,Janssen,MT
2022-04-01,11,D1,-1,Janssen,MT
2022-05-01,2,D1,-1,Janssen,MT
2022-05-01,3,D1,9,Janssen,MT
2022-05-01,4,D1,-93,Janssen,MT
2022-05-01,5,D1,-244,Janssen,MT
2022-05-01,6,D1,-463,Janssen,MT
2022-05-01,7,D1,-231,Janssen,MT
2022-05-01,8,D1,-25,Janssen,MT
2022-05-01,9,D1,-5,Janssen,MT
2022-05-01,10,D1,0,Janssen,MT
2022-05-01,11,D1,0,Janssen,MT
2022-06-01,2,D1,-1,Janssen,MT
2022-06-01,3,D1,3,Janssen,MT
2022-06-01,4,D1,20,Janssen,MT
2022-06-01,5,D1,-143,Janssen,MT
2022-06-01,6,D1,-344,Janssen,MT
2022-06-01,7,D1,-197,Janssen,MT
2022-06-01,8,D1,-21,Janssen,MT
2022-06-01,9,D1,0,Janssen,MT
2022-06-01,10,D1,3,Janssen,MT
2022-06-01,11,D1,1,Janssen,MT
2022-07-01,2,D1,0,Janssen,MT
2022-07-01,3,D1,1,Janssen,MT
2022-07-01,4,D1,-73,Janssen,MT
2022-07-01,5,D1,-393,Janssen,MT
2022-07-01,6,D1,-731,Janssen,MT
2022-07-01,7,D1,-436,Janssen,MT
2022-07-01,8,D1,-25,Janssen,MT
2022-07-01,9,D1,-8,Janssen,MT
2022-07-01,10,D1,-2,Janssen,MT
2022-07-01,11,D1,0,Janssen,MT
2021-02-01,2,D1,32,Other,MT
2021-02-01,3,D1,62,Other,MT
2021-02-01,4,D1,10960,Other,MT
2021-02-01,5,D1,14384,Other,MT
2021-02-01,6,D1,11834,Other,MT
2021-02-01,7,D1,6147,Other,MT
2021-02-01,8,D1,1881,Other,MT
2021-02-01,9,D1,761,Other,MT
2021-02-01,10,D1,491,Other,MT
2021-02-01,11,D1,242,Other,MT
2021-03-01,2,D1,35,Other,MT
2021-03-01,3,D1,35,Other,MT
2021-03-01,4,D1,1157,Other,MT
2021-03-01,5,D1,-714,Other,MT
2021-03-01,6,D1,-1543,Other,MT
2021-03-01,7,D1,-1004,Other,MT
2021-03-01,8,D1,-4,Other,MT
2021-03-01,9,D1,352,Other,MT
2021-03-01,10,D1,4774,Other,MT
2021-03-01,11,D1,3517,Other,MT
2021-04-01,2,D1,9,Other,MT
2021-04-01,3,D1,17,Other,MT
2021-04-01,4,D1,1650,Other,MT
2021-04-01,5,D1,948,Other,MT
2021-04-01,6,D1,657,Other,MT
2021-04-01,7,D1,453,Other,MT
2021-04-01,8,D1,4445,Other,MT
2021-04-01,9,D1,47801,Other,MT
2021-04-01,10,D1,16577,Other,MT
