vacina,agegroup,data,doses,ag_10,ag_child
Coronavac,5,2021-09-19,D1,55,67
Coronavac,5,2021-09-19,D2,38,178
Coronavac,5,2021-09-19,DA,0,0
Coronavac,5,2021-09-19,R,0,0
Pfizer,5,2021-09-19,3,0,0
Pfizer,5,2021-09-19,4,0,0
Pfizer,5,2021-09-19,D,0,0
Pfizer,5,2021-09-19,D1,4,7
Pfizer,5,2021-09-19,D2,135,353
Pfizer,5,2021-09-19,DA,0,0
Pfizer,5,2021-09-19,R,0,0
AZ,6,2021-09-19,3,0,0
AZ,6,2021-09-19,4,0,0
AZ,6,2021-09-19,D,0,0
AZ,6,2021-09-19,D1,1,1
AZ,6,2021-09-19,D2,1011,4130
AZ,6,2021-09-19,DA,0,0
AZ,6,2021-09-19,R,0,0
Coronavac,6,2021-09-19,3,0,0
Coronavac,6,2021-09-19,4,0,0
Coronavac,6,2021-09-19,D,0,0
Coronavac,6,2021-09-19,D1,18,55
Coronavac,6,2021-09-19,D2,25,38
Coronavac,6,2021-09-19,DA,0,0
Coronavac,6,2021-09-19,R,0,0
Pfizer,6,2021-09-19,3,0,0
Pfizer,6,2021-09-19,4,0,0
Pfizer,6,2021-09-19,D,0,0
Pfizer,6,2021-09-19,D1,1,4
Pfizer,6,2021-09-19,D2,133,135
Pfizer,6,2021-09-19,DA,0,0
Pfizer,6,2021-09-19,R,0,0
AZ,7,2021-09-19,3,0,0
AZ,7,2021-09-19,4,0,0
AZ,7,2021-09-19,D,0,0
AZ,7,2021-09-19,D1,0,1
AZ,7,2021-09-19,D2,61,1011
AZ,7,2021-09-19,DA,0,0
AZ,7,2021-09-19,R,0,0
Coronavac,7,2021-09-19,3,0,0
Coronavac,7,2021-09-19,4,0,0
Coronavac,7,2021-09-19,D,0,0
Coronavac,7,2021-09-19,D1,1,18
Coronavac,7,2021-09-19,D2,4,25
Coronavac,7,2021-09-19,DA,0,0
Coronavac,7,2021-09-19,R,0,0
Pfizer,7,2021-09-19,3,0,0
Pfizer,7,2021-09-19,4,0,0
Pfizer,7,2021-09-19,D,0,0
Pfizer,7,2021-09-19,D1,4,1
Pfizer,7,2021-09-19,D2,6,133
Pfizer,7,2021-09-19,DA,0,0
Pfizer,7,2021-09-19,R,0,0
AZ,8,2021-09-19,3,0,0
AZ,8,2021-09-19,4,0,0
AZ,8,2021-09-19,D,0,0
AZ,8,2021-09-19,D1,1,0
AZ,8,2021-09-19,D2,25,61
AZ,8,2021-09-19,DA,0,0
AZ,8,2021-09-19,R,0,0
Coronavac,8,2021-09-19,3,0,0
Coronavac,8,2021-09-19,4,0,0
Coronavac,8,2021-09-19,D,0,0
Coronavac,8,2021-09-19,D1,1,1
Coronavac,8,2021-09-19,D2,2,4
Coronavac,8,2021-09-19,DA,0,0
Coronavac,8,2021-09-19,R,0,0
Pfizer,8,2021-09-19,3,0,0
Pfizer,8,2021-09-19,4,0,0
Pfizer,8,2021-09-19,D,0,0
Pfizer,8,2021-09-19,D1,1,4
Pfizer,8,2021-09-19,D2,0,6
Pfizer,8,2021-09-19,DA,0,0
Pfizer,8,2021-09-19,R,0,0
AZ,9,2021-09-19,3,0,0
AZ,9,2021-09-19,4,0,0
AZ,9,2021-09-19,D,0,0
AZ,9,2021-09-19,D1,0,1
AZ,9,2021-09-19,D2,4,25
AZ,9,2021-09-19,DA,0,0
AZ,9,2021-09-19,R,0,0
Coronavac,9,2021-09-19,3,,0
Coronavac,9,2021-09-19,4,,0
Coronavac,9,2021-09-19,D,,0
Coronavac,9,2021-09-19,D1,,1
Coronavac,9,2021-09-19,D2,,2
Coronavac,9,2021-09-19,DA,,0
Coronavac,9,2021-09-19,R,,0
Pfizer,9,2021-09-19,3,,0
Pfizer,9,2021-09-19,4,,0
Pfizer,9,2021-09-19,D,,0
Pfizer,9,2021-09-19,D1,,1
Pfizer,9,2021-09-19,D2,,0
Pfizer,9,2021-09-19,DA,,0
Pfizer,9,2021-09-19,R,,0
AZ,10,2021-09-19,3,,0
AZ,10,2021-09-19,4,,0
AZ,10,2021-09-19,D,,0
AZ,10,2021-09-19,D1,,0
AZ,10,2021-09-19,D2,,4
AZ,10,2021-09-19,DA,,0
AZ,10,2021-09-19,R,,0
AZ,1,2021-09-20,3,0,0
AZ,1,2021-09-20,4,0,0
AZ,1,2021-09-20,D,0,0
AZ,1,2021-09-20,D1,0,0
AZ,1,2021-09-20,D2,4,1
AZ,1,2021-09-20,DA,0,0
AZ,1,2021-09-20,R,0,0
Coronavac,1,2021-09-20,3,0,0
Coronavac,1,2021-09-20,4,0,0
Coronavac,1,2021-09-20,D,0,0
Coronavac,1,2021-09-20,D1,1,1
Coronavac,1,2021-09-20,D2,3,2
Coronavac,1,2021-09-20,DA,0,0
Coronavac,1,2021-09-20,R,0,0
Pfizer,1,2021-09-20,3,0,0
Pfizer,1,2021-09-20,4,0,0
Pfizer,1,2021-09-20,D,0,0
Pfizer,1,2021-09-20,D1,10,1
Pfizer,1,2021-09-20,D2,0,0
Pfizer,1,2021-09-20,DA,0,0
Pfizer,1,2021-09-20,R,0,0
AZ,2,2021-09-20,3,0,0
AZ,2,2021-09-20,4,0,0
AZ,2,2021-09-20,D,0,0
AZ,2,2021-09-20,D1,5,0
AZ,2,2021-09-20,D2,17,3
AZ,2,2021-09-20,DA,0,0
AZ,2,2021-09-20,R,0,0
Coronavac,2,2021-09-20,3,0,0
Coronavac,2,2021-09-20,4,0,0
Coronavac,2,2021-09-20,D,0,0
Coronavac,2,2021-09-20,D1,880,0
Coronavac,2,2021-09-20,D2,642,2
Coronavac,2,2021-09-20,DA,0,0
Coronavac,2,2021-09-20,R,0,0
Pfizer,2,2021-09-20,3,0,0
Pfizer,2,2021-09-20,4,0,0
Pfizer,2,2021-09-20,D,0,0
Pfizer,2,2021-09-20,D1,21093,15
Pfizer,2,2021-09-20,D2,33,0
Pfizer,2,2021-09-20,DA,0,0
Pfizer,2,2021-09-20,R,0,0
Janssen,2,2021-09-20,3,0,
Janssen,2,2021-09-20,4,0,
Janssen,2,2021-09-20,D,1,
Janssen,2,2021-09-20,D1,2,
Janssen,2,2021-09-20,D2,0,
Janssen,2,2021-09-20,DA,0,
Janssen,2,2021-09-20,R,0,
AZ,3,2021-09-20,3,0,0
AZ,3,2021-09-20,4,0,0
AZ,3,2021-09-20,D,0,0
AZ,3,2021-09-20,D1,12,0
AZ,3,2021-09-20,D2,469,3
AZ,3,2021-09-20,DA,0,0
AZ,3,2021-09-20,R,0,0
Coronavac,3,2021-09-20,3,0,0
Coronavac,3,2021-09-20,4,0,0
Coronavac,3,2021-09-20,D,0,0
Coronavac,3,2021-09-20,D1,1903,11
Coronavac,3,2021-09-20,D2,6009,2
Coronavac,3,2021-09-20,DA,0,0
Coronavac,3,2021-09-20,R,0,0
Pfizer,3,2021-09-20,3,0,0
Pfizer,3,2021-09-20,4,0,0
Pfizer,3,2021-09-20,D,0,0
Pfizer,3,2021-09-20,D1,888,20694
Pfizer,3,2021-09-20,D2,224,2
Pfizer,3,2021-09-20,DA,0,0
Pfizer,3,2021-09-20,R,0,0
Janssen,3,2021-09-20,3,0,
Janssen,3,2021-09-20,4,0,
Janssen,3,2021-09-20,D,4,
Janssen,3,2021-09-20,D1,1,
Janssen,3,2021-09-20,D2,0,
Janssen,3,2021-09-20,DA,0,
Janssen,3,2021-09-20,R,0,
AZ,4,2021-09-20,3,0,0
AZ,4,2021-09-20,4,0,0
AZ,4,2021-09-20,D,0,0
AZ,4,2021-09-20,D1,16,17
AZ,4,2021-09-20,D2,1160,483
AZ,4,2021-09-20,DA,0,0
AZ,4,2021-09-20,R,0,0
Coronavac,4,2021-09-20,3,0,0
Coronavac,4,2021-09-20,4,0,0
Coronavac,4,2021-09-20,D,0,0
Coronavac,4,2021-09-20,D1,2600,2772
Coronavac,4,2021-09-20,D2,2419,6648
Coronavac,4,2021-09-20,DA,0,0
Coronavac,4,2021-09-20,R,0,0
Pfizer,4,2021-09-20,3,0,0
Pfizer,4,2021-09-20,4,0,0
Pfizer,4,2021-09-20,D,0,0
Pfizer,4,2021-09-20,D1,166,1281
Pfizer,4,2021-09-20,D2,2347,255
Pfizer,4,2021-09-20,DA,0,0
Pfizer,4,2021-09-20,R,1,0
Janssen,4,2021-09-20,3,0,0
Janssen,4,2021-09-20,4,0,0
Janssen,4,2021-09-20,D,7,5
Janssen,4,2021-09-20,D1,8,3
Janssen,4,2021-09-20,D2,0,0
Janssen,4,2021-09-20,DA,0,0
Janssen,4,2021-09-20,R,0,0
AZ,5,2021-09-20,3,0,0
AZ,5,2021-09-20,4,0,0
AZ,5,2021-09-20,D,0,0
AZ,5,2021-09-20,D1,15,16
AZ,5,2021-09-20,D2,16898,1160
AZ,5,2021-09-20,DA,0,0
AZ,5,2021-09-20,R,0,0
Coronavac,5,2021-09-20,3,0,0
Coronavac,5,2021-09-20,4,0,0
Coronavac,5,2021-09-20,D,0,0
Coronavac,5,2021-09-20,D1,667,2600
Coronavac,5,2021-09-20,D2,702,2419
Coronavac,5,2021-09-20,DA,0,0
Coronavac,5,2021-09-20,R,0,0
Pfizer,5,2021-09-20,3,0,0
Pfizer,5,2021-09-20,4,0,0
Pfizer,5,2021-09-20,D,0,0
Pfizer,5,2021-09-20,D1,80,166
Pfizer,5,2021-09-20,D2,2867,2347
Pfizer,5,2021-09-20,DA,0,0
Pfizer,5,2021-09-20,R,3,1
Janssen,5,2021-09-20,3,0,0
Janssen,5,2021-09-20,4,0,0
Janssen,5,2021-09-20,D,5,7
Janssen,5,2021-09-20,D1,5,8
Janssen,5,2021-09-20,D2,0,0
Janssen,5,2021-09-20,DA,0,0
Janssen,5,2021-09-20,R,0,0
AZ,6,2021-09-20,3,0,0
AZ,6,2021-09-20,4,0,0
AZ,6,2021-09-20,D,0,0
AZ,6,2021-09-20,D1,18,15
AZ,6,2021-09-20,D2,8546,16898
AZ,6,2021-09-20,DA,0,0
AZ,6,2021-09-20,R,0,0
Coronavac,6,2021-09-20,3,0,0
Coronavac,6,2021-09-20,4,0,0
Coronavac,6,2021-09-20,D,0,0
Coronavac,6,2021-09-20,D1,346,667
Coronavac,6,2021-09-20,D2,277,702
Coronavac,6,2021-09-20,DA,0,0
Coronavac,6,2021-09-20,R,0,0
Pfizer,6,2021-09-20,3,0,0
Pfizer,6,2021-09-20,4,0,0
Pfizer,6,2021-09-20,D,0,0
Pfizer,6,2021-09-20,D1,42,80
Pfizer,6,2021-09-20,D2,1945,2867
Pfizer,6,2021-09-20,DA,0,0
Pfizer,6,2021-09-20,R,2,3
Janssen,6,2021-09-20,3,0,0
Janssen,6,2021-09-20,4,0,0
Janssen,6,2021-09-20,D,3,5
Janssen,6,2021-09-20,D1,0,5
Janssen,6,2021-09-20,D2,0,0
Janssen,6,2021-09-20,DA,0,0
Janssen,6,2021-09-20,R,0,0
AZ,7,2021-09-20,3,0,0
AZ,7,2021-09-20,4,0,0
AZ,7,2021-09-20,D,0,0
AZ,7,2021-09-20,D1,12,18
AZ,7,2021-09-20,D2,491,8546
AZ,7,2021-09-20,DA,0,0
AZ,7,2021-09-20,R,0,0
Coronavac,7,2021-09-20,3,0,0
Coronavac,7,2021-09-20,4,0,0
Coronavac,7,2021-09-20,D,0,0
Coronavac,7,2021-09-20,D1,65,346
Coronavac,7,2021-09-20,D2,50,277
Coronavac,7,2021-09-20,DA,0,0
Coronavac,7,2021-09-20,R,0,0
Pfizer,7,2021-09-20,3,0,0
Pfizer,7,2021-09-20,4,0,0
Pfizer,7,2021-09-20,D,0,0
Pfizer,7,2021-09-20,D1,18,42
Pfizer,7,2021-09-20,D2,47,1945
Pfizer,7,2021-09-20,DA,3,0
Pfizer,7,2021-09-20,R,0,2
Janssen,7,2021-09-20,3,0,0
Janssen,7,2021-09-20,4,0,0
Janssen,7,2021-09-20,D,0,3
Janssen,7,2021-09-20,D1,0,0
Janssen,7,2021-09-20,D2,0,0
Janssen,7,2021-09-20,DA,0,0
Janssen,7,2021-09-20,R,1,0
AZ,8,2021-09-20,3,0,0
AZ,8,2021-09-20,4,0,0
AZ,8,2021-09-20,D,0,0
AZ,8,2021-09-20,D1,4,12
AZ,8,2021-09-20,D2,117,491
AZ,8,2021-09-20,DA,0,0
AZ,8,2021-09-20,R,0,0
Coronavac,8,2021-09-20,3,0,0
Coronavac,8,2021-09-20,4,0,0
Coronavac,8,2021-09-20,D,0,0
Coronavac,8,2021-09-20,D1,16,65
Coronavac,8,2021-09-20,D2,7,50
Coronavac,8,2021-09-20,DA,0,0
Coronavac,8,2021-09-20,R,0,0
Pfizer,8,2021-09-20,3,0,0
Pfizer,8,2021-09-20,4,0,0
Pfizer,8,2021-09-20,D,0,0
Pfizer,8,2021-09-20,D1,6,18
Pfizer,8,2021-09-20,D2,5,47
Pfizer,8,2021-09-20,DA,9,3
Pfizer,8,2021-09-20,R,0,0
Janssen,8,2021-09-20,3,,0
Janssen,8,2021-09-20,4,,0
Janssen,8,2021-09-20,D,,0
Janssen,8,2021-09-20,D1,,0
Janssen,8,2021-09-20,D2,,0
Janssen,8,2021-09-20,DA,,0
Janssen,8,2021-09-20,R,,1
AZ,9,2021-09-20,3,0,0
AZ,9,2021-09-20,4,0,0
AZ,9,2021-09-20,D,0,0
AZ,9,2021-09-20,D1,0,4
AZ,9,2021-09-20,D2,19,117
AZ,9,2021-09-20,DA,0,0
AZ,9,2021-09-20,R,0,0
Coronavac,9,2021-09-20,3,0,0
Coronavac,9,2021-09-20,4,0,0
Coronavac,9,2021-09-20,D,0,0
Coronavac,9,2021-09-20,D1,8,16
Coronavac,9,2021-09-20,D2,4,7
Coronavac,9,2021-09-20,DA,0,0
Coronavac,9,2021-09-20,R,0,0
Pfizer,9,2021-09-20,3,0,0
Pfizer,9,2021-09-20,4,0,0
Pfizer,9,2021-09-20,D,0,0
Pfizer,9,2021-09-20,D1,1,6
Pfizer,9,2021-09-20,D2,3,5
Pfizer,9,2021-09-20,DA,2,9
Pfizer,9,2021-09-20,R,0,0
AZ,10,2021-09-20,3,0,0
AZ,10,2021-09-20,4,0,0
AZ,10,2021-09-20,D,0,0
AZ,10,2021-09-20,D1,0,0
AZ,10,2021-09-20,D2,5,19
AZ,10,2021-09-20,DA,0,0
AZ,10,2021-09-20,R,0,0
Coronavac,10,2021-09-20,3,0,0
Coronavac,10,2021-09-20,4,0,0
Coronavac,10,2021-09-20,D,0,0
Coronavac,10,2021-09-20,D1,1,8
Coronavac,10,2021-09-20,D2,0,4
Coronavac,10,2021-09-20,DA,0,0
Coronavac,10,2021-09-20,R,0,0
Pfizer,10,2021-09-20,3,,0
Pfizer,10,2021-09-20,4,,0
Pfizer,10,2021-09-20,D,,0
Pfizer,10,2021-09-20,D1,,1
Pfizer,10,2021-09-20,D2,,3
Pfizer,10,2021-09-20,DA,,2
Pfizer,10,2021-09-20,R,,0
AZ,11,2021-09-20,3,,0
AZ,11,2021-09-20,4,,0
AZ,11,2021-09-20,D,,0
AZ,11,2021-09-20,D1,,0
AZ,11,2021-09-20,D2,,5
AZ,11,2021-09-20,DA,,0
AZ,11,2021-09-20,R,,0
Coronavac,11,2021-09-20,3,,0
Coronavac,11,2021-09-20,4,,0
Coronavac,11,2021-09-20,D,,0
Coronavac,11,2021-09-20,D1,,1
Coronavac,11,2021-09-20,D2,,0
Coronavac,11,2021-09-20,DA,,0
Coronavac,11,2021-09-20,R,,0
AZ,1,2021-09-21,3,0,
AZ,1,2021-09-21,4,0,
AZ,1,2021-09-21,D,0,
AZ,1,2021-09-21,D1,0,
AZ,1,2021-09-21,D2,2,
AZ,1,2021-09-21,DA,0,
AZ,1,2021-09-21,R,0,
Coronavac,1,2021-09-21,3,0,0
Coronavac,1,2021-09-21,4,0,0
Coronavac,1,2021-09-21,D,0,0
Coronavac,1,2021-09-21,D1,1,0
Coronavac,1,2021-09-21,D2,1,1
Coronavac,1,2021-09-21,DA,0,0
Coronavac,1,2021-09-21,R,0,0
Pfizer,1,2021-09-21,3,0,0
Pfizer,1,2021-09-21,4,0,0
Pfizer,1,2021-09-21,D,0,0
Pfizer,1,2021-09-21,D1,9,5
Pfizer,1,2021-09-21,D2,2,1
Pfizer,1,2021-09-21,DA,0,0
Pfizer,1,2021-09-21,R,0,0
AZ,2,2021-09-21,3,0,0
AZ,2,2021-09-21,4,0,0
AZ,2,2021-09-21,D,0,0
AZ,2,2021-09-21,D1,3,0
AZ,2,2021-09-21,D2,24,2
AZ,2,2021-09-21,DA,0,0
AZ,2,2021-09-21,R,0,0
Coronavac,2,2021-09-21,3,0,0
Coronavac,2,2021-09-21,4,0,0
Coronavac,2,2021-09-21,D,0,0
Coronavac,2,2021-09-21,D1,1479,2
Coronavac,2,2021-09-21,D2,1398,2
Coronavac,2,2021-09-21,DA,0,0
Coronavac,2,2021-09-21,R,0,0
Pfizer,2,2021-09-21,3,0,0
Pfizer,2,2021-09-21,4,0,0
Pfizer,2,2021-09-21,D,7,0
Pfizer,2,2021-09-21,D1,28706,18
Pfizer,2,2021-09-21,D2,106,2
Pfizer,2,2021-09-21,DA,0,0
Pfizer,2,2021-09-21,R,0,0
Janssen,2,2021-09-21,3,0,
Janssen,2,2021-09-21,4,0,
Janssen,2,2021-09-21,D,8,
Janssen,2,2021-09-21,D1,6,
Janssen,2,2021-09-21,D2,0,
Janssen,2,2021-09-21,DA,0,
Janssen,2,2021-09-21,R,0,
AZ,3,2021-09-21,3,0,0
AZ,3,2021-09-21,4,0,0
AZ,3,2021-09-21,D,0,0
AZ,3,2021-09-21,D1,14,2
AZ,3,2021-09-21,D2,222,7
AZ,3,2021-09-21,DA,0,0
AZ,3,2021-09-21,R,0,0
Coronavac,3,2021-09-21,3,0,0
Coronavac,3,2021-09-21,4,0,0
Coronavac,3,2021-09-21,D,0,0
Coronavac,3,2021-09-21,D1,2814,11
Coronavac,3,2021-09-21,D2,6675,9
Coronavac,3,2021-09-21,DA,0,0
Coronavac,3,2021-09-21,R,0,0
Pfizer,3,2021-09-21,3,1,0
Pfizer,3,2021-09-21,4,0,0
Pfizer,3,2021-09-21,D,0,7
Pfizer,3,2021-09-21,D1,511,28288
Pfizer,3,2021-09-21,D2,365,58
Pfizer,3,2021-09-21,DA,0,0
Pfizer,3,2021-09-21,R,0,0
Janssen,3,2021-09-21,3,0,
Janssen,3,2021-09-21,4,0,
Janssen,3,2021-09-21,D,30,
Janssen,3,2021-09-21,D1,10,
Janssen,3,2021-09-21,D2,0,
Janssen,3,2021-09-21,DA,0,
Janssen,3,2021-09-21,R,0,
AZ,4,2021-09-21,3,0,0
AZ,4,2021-09-21,4,0,0
AZ,4,2021-09-21,D,0,0
AZ,4,2021-09-21,D1,15,15
AZ,4,2021-09-21,D2,967,239
AZ,4,2021-09-21,DA,0,0
AZ,4,2021-09-21,R,0,0
Coronavac,4,2021-09-21,3,0,0
Coronavac,4,2021-09-21,4,0,0
Coronavac,4,2021-09-21,D,0,0
Coronavac,4,2021-09-21,D1,2591,4281
Coronavac,4,2021-09-21,D2,3299,8062
Coronavac,4,2021-09-21,DA,0,0
Coronavac,4,2021-09-21,R,0,0
Pfizer,4,2021-09-21,3,0,1
Pfizer,4,2021-09-21,4,0,0
Pfizer,4,2021-09-21,D,0,0
Pfizer,4,2021-09-21,D1,194,915
Pfizer,4,2021-09-21,D2,2339,412
Pfizer,4,2021-09-21,DA,0,0
Pfizer,4,2021-09-21,R,1,0
Janssen,4,2021-09-21,3,0,0
Janssen,4,2021-09-21,4,0,0
Janssen,4,2021-09-21,D,21,38
Janssen,4,2021-09-21,D1,11,16
Janssen,4,2021-09-21,D2,0,0
Janssen,4,2021-09-21,DA,0,0
Janssen,4,2021-09-21,R,0,0
AZ,5,2021-09-21,3,0,0
AZ,5,2021-09-21,4,0,0
AZ,5,2021-09-21,D,0,0
AZ,5,2021-09-21,D1,15,15
AZ,5,2021-09-21,D2,20658,967
AZ,5,2021-09-21,DA,1,0
AZ,5,2021-09-21,R,0,0
Coronavac,5,2021-09-21,3,0,0
Coronavac,5,2021-09-21,4,0,0
Coronavac,5,2021-09-21,D,0,0
Coronavac,5,2021-09-21,D1,762,2591
Coronavac,5,2021-09-21,D2,710,3299
Coronavac,5,2021-09-21,DA,0,0
Coronavac,5,2021-09-21,R,0,0
Pfizer,5,2021-09-21,3,0,0
Pfizer,5,2021-09-21,4,0,0
Pfizer,5,2021-09-21,D,0,0
Pfizer,5,2021-09-21,D1,88,194
Pfizer,5,2021-09-21,D2,3721,2339
Pfizer,5,2021-09-21,DA,0,0
Pfizer,5,2021-09-21,R,3,1
Janssen,5,2021-09-21,3,0,0
Janssen,5,2021-09-21,4,0,0
Janssen,5,2021-09-21,D,12,21
Janssen,5,2021-09-21,D1,9,11
Janssen,5,2021-09-21,D2,0,0
Janssen,5,2021-09-21,DA,0,0
Janssen,5,2021-09-21,R,0,0
AZ,6,2021-09-21,3,0,0
AZ,6,2021-09-21,4,0,0
AZ,6,2021-09-21,D,0,0
AZ,6,2021-09-21,D1,18,15
AZ,6,2021-09-21,D2,5815,20658
AZ,6,2021-09-21,DA,0,1
AZ,6,2021-09-21,R,0,0
Coronavac,6,2021-09-21,3,0,0
Coronavac,6,2021-09-21,4,0,0
Coronavac,6,2021-09-21,D,0,0
Coronavac,6,2021-09-21,D1,390,762
Coronavac,6,2021-09-21,D2,341,710
Coronavac,6,2021-09-21,DA,0,0
Coronavac,6,2021-09-21,R,0,0
Pfizer,6,2021-09-21,3,0,0
Pfizer,6,2021-09-21,4,0,0
Pfizer,6,2021-09-21,D,0,0
Pfizer,6,2021-09-21,D1,47,88
Pfizer,6,2021-09-21,D2,2015,3721
Pfizer,6,2021-09-21,DA,1,0
Pfizer,6,2021-09-21,R,4,3
Janssen,6,2021-09-21,3,0,0
Janssen,6,2021-09-21,4,0,0
Janssen,6,2021-09-21,D,1,12
Janssen,6,2021-09-21,D1,3,9
Janssen,6,2021-09-21,D2,0,0
Janssen,6,2021-09-21,DA,0,0
Janssen,6,2021-09-21,R,0,0
AZ,7,2021-09-21,3,0,0
AZ,7,2021-09-21,4,0,0
AZ,7,2021-09-21,D,0,0
AZ,7,2021-09-21,D1,16,18
AZ,7,2021-09-21,D2,465,5815
AZ,7,2021-09-21,DA,0,0
AZ,7,2021-09-21,R,0,0
Coronavac,7,2021-09-21,3,0,0
Coronavac,7,2021-09-21,4,0,0
Coronavac,7,2021-09-21,D,0,0
Coronavac,7,2021-09-21,D1,79,390
Coronavac,7,2021-09-21,D2,86,341
Coronavac,7,2021-09-21,DA,0,0
Coronavac,7,2021-09-21,R,0,0
Pfizer,7,2021-09-21,3,0,0
Pfizer,7,2021-09-21,4,0,0
Pfizer,7,2021-09-21,D,0,0
Pfizer,7,2021-09-21,D1,20,47
Pfizer,7,2021-09-21,D2,79,2015
Pfizer,7,2021-09-21,DA,0,1
Pfizer,7,2021-09-21,R,1,4
Janssen,7,2021-09-21,3,0,0
Janssen,7,2021-09-21,4,0,0
Janssen,7,2021-09-21,D,1,1
Janssen,7,2021-09-21,D1,1,3
Janssen,7,2021-09-21,D2,0,0
Janssen,7,2021-09-21,DA,0,0
Janssen,7,2021-09-21,R,0,0
AZ,8,2021-09-21,3,0,0
AZ,8,2021-09-21,4,0,0
AZ,8,2021-09-21,D,0,0
AZ,8,2021-09-21,D1,4,16
AZ,8,2021-09-21,D2,75,465
AZ,8,2021-09-21,DA,0,0
AZ,8,2021-09-21,R,0,0
Coronavac,8,2021-09-21,3,0,0
Coronavac,8,2021-09-21,4,0,0
Coronavac,8,2021-09-21,D,0,0
Coronavac,8,2021-09-21,D1,31,79
Coronavac,8,2021-09-21,D2,19,86
Coronavac,8,2021-09-21,DA,0,0
Coronavac,8,2021-09-21,R,0,0
Pfizer,8,2021-09-21,3,0,0
Pfizer,8,2021-09-21,4,0,0
Pfizer,8,2021-09-21,D,0,0
Pfizer,8,2021-09-21,D1,7,20
Pfizer,8,2021-09-21,D2,5,79
Pfizer,8,2021-09-21,DA,2,0
Pfizer,8,2021-09-21,R,1,1
Janssen,8,2021-09-21,3,0,0
Janssen,8,2021-09-21,4,0,0
Janssen,8,2021-09-21,D,1,1
Janssen,8,2021-09-21,D1,0,1
Janssen,8,2021-09-21,D2,0,0
Janssen,8,2021-09-21,DA,0,0
Janssen,8,2021-09-21,R,0,0
AZ,9,2021-09-21,3,0,0
AZ,9,2021-09-21,4,0,0
AZ,9,2021-09-21,D,0,0
AZ,9,2021-09-21,D1,4,4
AZ,9,2021-09-21,D2,27,75
AZ,9,2021-09-21,DA,0,0
AZ,9,2021-09-21,R,0,0
Coronavac,9,2021-09-21,3,0,0
Coronavac,9,2021-09-21,4,0,0
Coronavac,9,2021-09-21,D,0,0
Coronavac,9,2021-09-21,D1,9,31
Coronavac,9,2021-09-21,D2,2,19
Coronavac,9,2021-09-21,DA,0,0
Coronavac,9,2021-09-21,R,0,0
Pfizer,9,2021-09-21,3,0,0
Pfizer,9,2021-09-21,4,0,0
Pfizer,9,2021-09-21,D,0,0
Pfizer,9,2021-09-21,D1,2,7
Pfizer,9,2021-09-21,D2,2,5
Pfizer,9,2021-09-21,DA,0,2
Pfizer,9,2021-09-21,R,0,1
Janssen,9,2021-09-21,3,0,0
Janssen,9,2021-09-21,4,0,0
Janssen,9,2021-09-21,D,1,1
Janssen,9,2021-09-21,D1,1,0
Janssen,9,2021-09-21,D2,0,0
Janssen,9,2021-09-21,DA,0,0
Janssen,9,2021-09-21,R,0,0
AZ,10,2021-09-21,3,0,0
AZ,10,2021-09-21,4,0,0
AZ,10,2021-09-21,D,0,0
AZ,10,2021-09-21,D1,0,4
AZ,10,2021-09-21,D2,6,27
AZ,10,2021-09-21,DA,0,0
AZ,10,2021-09-21,R,0,0
Coronavac,10,2021-09-21,3,,0
Coronavac,10,2021-09-21,4,,0
Coronavac,10,2021-09-21,D,,0
Coronavac,10,2021-09-21,D1,,9
Coronavac,10,2021-09-21,D2,,2
Coronavac,10,2021-09-21,DA,,0
Coronavac,10,2021-09-21,R,,0
Pfizer,10,2021-09-21,3,0,0
Pfizer,10,2021-09-21,4,0,0
Pfizer,10,2021-09-21,D,0,0
Pfizer,10,2021-09-21,D1,0,2
Pfizer,10,2021-09-21,D2,2,2
Pfizer,10,2021-09-21,DA,0,0
Pfizer,10,2021-09-21,R,0,0
Janssen,10,2021-09-21,3,,0
Janssen,10,2021-09-21,4,,0
Janssen,10,2021-09-21,D,,1
Janssen,10,2021-09-21,D1,,1
Janssen,10,2021-09-21,D2,,0
Janssen,10,2021-09-21,DA,,0
Janssen,10,2021-09-21,R,,0
AZ,11,2021-09-21,3,,0
AZ,11,2021-09-21,4,,0
AZ,11,2021-09-21,D,,0
AZ,11,2021-09-21,D1,,0
AZ,11,2021-09-21,D2,,6
AZ,11,2021-09-21,DA,,0
AZ,11,2021-09-21,R,,0
Pfizer,11,2021-09-21,3,,0
Pfizer,11,2021-09-21,4,,0
Pfizer,11,2021-09-21,D,,0
Pfizer,11,2021-09-21,D1,,0
Pfizer,11,2021-09-21,D2,,2
Pfizer,11,2021-09-21,DA,,0
Pfizer,11,2021-09-21,R,,0
AZ,1,2021-09-22,3,0,
AZ,1,2021-09-22,4,0,
AZ,1,2021-09-22,D,0,
AZ,1,2021-09-22,D1,0,
AZ,1,2021-09-22,D2,2,
AZ,1,2021-09-22,DA,0,
AZ,1,2021-09-22,R,0,
Coronavac,1,2021-09-22,3,0,0
Coronavac,1,2021-09-22,4,0,0
Coronavac,1,2021-09-22,D,0,0
Coronavac,1,2021-09-22,D1,6,2
Coronavac,1,2021-09-22,D2,2,1
Coronavac,1,2021-09-22,DA,0,0
Coronavac,1,2021-09-22,R,0,0
Pfizer,1,2021-09-22,3,0,0
Pfizer,1,2021-09-22,4,0,0
Pfizer,1,2021-09-22,D,0,0
