vacina,agegroup,agegroup_10,data,doses,n
AZ,9,9,2021-10-23,DU,0
AZ,9,9,2021-10-23,R,6
AZ,9,9,2021-10-25,D1,1
AZ,9,9,2021-10-25,D2,36
AZ,9,9,2021-10-25,DU,0
AZ,9,9,2021-10-25,R,56
AZ,9,9,2021-10-26,D1,0
AZ,9,9,2021-10-26,D2,31
AZ,9,9,2021-10-26,DU,0
AZ,9,9,2021-10-26,R,17
AZ,9,9,2021-10-27,D1,1
AZ,9,9,2021-10-27,D2,42
AZ,9,9,2021-10-27,DU,0
AZ,9,9,2021-10-27,R,53
AZ,9,9,2021-10-28,D1,2
AZ,9,9,2021-10-28,D2,57
AZ,9,9,2021-10-28,DU,0
AZ,9,9,2021-10-28,R,54
AZ,9,9,2021-10-29,D1,0
AZ,9,9,2021-10-29,D2,25
AZ,9,9,2021-10-29,DU,0
AZ,9,9,2021-10-29,R,32
AZ,9,9,2021-10-30,D1,1
AZ,9,9,2021-10-30,D2,14
AZ,9,9,2021-10-30,DU,0
AZ,9,9,2021-10-30,R,16
AZ,9,9,2021-11-01,D1,0
AZ,9,9,2021-11-01,D2,9
AZ,9,9,2021-11-01,DU,0
AZ,9,9,2021-11-01,R,1
AZ,9,9,2021-11-03,D1,3
AZ,9,9,2021-11-03,D2,69
AZ,9,9,2021-11-03,DU,0
AZ,9,9,2021-11-03,R,41
AZ,9,9,2021-11-04,D1,0
AZ,9,9,2021-11-04,D2,57
AZ,9,9,2021-11-04,DU,0
AZ,9,9,2021-11-04,R,68
AZ,9,9,2021-11-05,D1,2
AZ,9,9,2021-11-05,D2,48
AZ,9,9,2021-11-05,DU,0
AZ,9,9,2021-11-05,R,84
AZ,9,9,2021-11-06,D1,0
AZ,9,9,2021-11-06,D2,10
AZ,9,9,2021-11-06,DU,0
AZ,9,9,2021-11-06,R,19
AZ,9,9,2021-11-08,D1,3
AZ,9,9,2021-11-08,D2,58
AZ,9,9,2021-11-08,DU,0
AZ,9,9,2021-11-08,R,73
AZ,9,9,2021-11-09,D1,2
AZ,9,9,2021-11-09,D2,61
AZ,9,9,2021-11-09,DU,0
AZ,9,9,2021-11-09,R,137
AZ,9,9,2021-11-10,D1,1
AZ,9,9,2021-11-10,D2,48
AZ,9,9,2021-11-10,DU,0
AZ,9,9,2021-11-10,R,97
AZ,9,9,2021-11-11,D1,1
AZ,9,9,2021-11-11,D2,57
AZ,9,9,2021-11-11,DU,0
AZ,9,9,2021-11-11,R,390
AZ,9,9,2021-11-12,D1,2
AZ,9,9,2021-11-12,D2,45
AZ,9,9,2021-11-12,DU,0
AZ,9,9,2021-11-12,R,375
AZ,9,9,2021-11-13,D1,0
AZ,9,9,2021-11-13,D2,22
AZ,9,9,2021-11-13,DU,0
AZ,9,9,2021-11-13,R,27
AZ,9,9,2021-11-15,D1,0
AZ,9,9,2021-11-15,D2,4
AZ,9,9,2021-11-15,DU,0
AZ,9,9,2021-11-15,R,12
AZ,9,9,2021-11-16,D1,1
AZ,9,9,2021-11-16,D2,29
AZ,9,9,2021-11-16,DU,0
AZ,9,9,2021-11-16,R,297
AZ,9,9,2021-11-17,D1,0
AZ,9,9,2021-11-17,D2,50
AZ,9,9,2021-11-17,DU,0
AZ,9,9,2021-11-17,R,286
AZ,9,9,2021-11-18,D1,1
AZ,9,9,2021-11-18,D2,2
AZ,9,9,2021-11-18,DU,0
AZ,9,9,2021-11-18,R,351
AZ,9,9,2021-11-19,D1,2
AZ,9,9,2021-11-19,D2,3
AZ,9,9,2021-11-19,DU,0
AZ,9,9,2021-11-19,R,215
AZ,9,9,2021-11-20,D1,2
AZ,9,9,2021-11-20,D2,3
AZ,9,9,2021-11-20,DU,0
AZ,9,9,2021-11-20,R,63
AZ,9,9,2021-11-21,D1,0
AZ,9,9,2021-11-21,D2,0
AZ,9,9,2021-11-21,DU,0
AZ,9,9,2021-11-21,R,1
AZ,9,9,2021-11-22,D1,1
AZ,9,9,2021-11-22,D2,3
AZ,9,9,2021-11-22,DU,0
AZ,9,9,2021-11-22,R,34
AZ,9,9,2021-11-23,D1,0
AZ,9,9,2021-11-23,D2,35
AZ,9,9,2021-11-23,DU,0
AZ,9,9,2021-11-23,R,12
AZ,9,9,2021-11-24,D1,0
AZ,9,9,2021-11-24,D2,0
AZ,9,9,2021-11-24,DU,0
AZ,9,9,2021-11-24,R,28
AZ,9,9,2021-11-25,D1,4
AZ,9,9,2021-11-25,D2,5
AZ,9,9,2021-11-25,DU,0
AZ,9,9,2021-11-25,R,442
AZ,9,9,2021-11-26,D1,1
AZ,9,9,2021-11-26,D2,40
AZ,9,9,2021-11-26,DU,0
AZ,9,9,2021-11-26,R,421
AZ,9,9,2021-11-28,D1,0
AZ,9,9,2021-11-28,D2,0
AZ,9,9,2021-11-28,DU,0
AZ,9,9,2021-11-28,R,2
AZ,9,9,2021-11-29,D1,0
AZ,9,9,2021-11-29,D2,2
AZ,9,9,2021-11-29,DU,0
AZ,9,9,2021-11-29,R,210
AZ,9,9,2021-11-30,D1,4
AZ,9,9,2021-11-30,D2,1
AZ,9,9,2021-11-30,DU,0
AZ,9,9,2021-11-30,R,788
AZ,9,9,2021-12-01,D1,0
AZ,9,9,2021-12-01,D2,1
AZ,9,9,2021-12-01,DU,0
AZ,9,9,2021-12-01,R,272
AZ,9,9,2021-12-02,D1,6
AZ,9,9,2021-12-02,D2,35
AZ,9,9,2021-12-02,DU,0
AZ,9,9,2021-12-02,R,723
AZ,9,9,2021-12-03,D1,3
AZ,9,9,2021-12-03,D2,6
AZ,9,9,2021-12-03,DU,0
AZ,9,9,2021-12-03,R,597
AZ,9,9,2021-12-04,D1,1
AZ,9,9,2021-12-04,D2,0
AZ,9,9,2021-12-04,DU,0
AZ,9,9,2021-12-04,R,194
AZ,9,9,2021-12-05,D1,0
AZ,9,9,2021-12-05,D2,1
AZ,9,9,2021-12-05,DU,0
AZ,9,9,2021-12-05,R,12
AZ,9,9,2021-12-06,D1,4
AZ,9,9,2021-12-06,D2,0
AZ,9,9,2021-12-06,DU,0
AZ,9,9,2021-12-06,R,291
AZ,9,9,2021-12-07,D1,6
AZ,9,9,2021-12-07,D2,3
AZ,9,9,2021-12-07,DU,0
AZ,9,9,2021-12-07,R,824
AZ,9,9,2021-12-08,D1,3
AZ,9,9,2021-12-08,D2,2
AZ,9,9,2021-12-08,DU,0
AZ,9,9,2021-12-08,R,690
AZ,9,9,2021-12-09,D1,3
AZ,9,9,2021-12-09,D2,0
AZ,9,9,2021-12-09,DU,0
AZ,9,9,2021-12-09,R,728
AZ,9,9,2021-12-10,D1,0
AZ,9,9,2021-12-10,D2,1
AZ,9,9,2021-12-10,DU,0
AZ,9,9,2021-12-10,R,76
AZ,9,9,2021-12-11,D1,0
AZ,9,9,2021-12-11,D2,0
AZ,9,9,2021-12-11,DU,0
AZ,9,9,2021-12-11,R,2
AZ,9,9,2021-12-12,D1,0
AZ,9,9,2021-12-12,D2,0
AZ,9,9,2021-12-12,DU,0
AZ,9,9,2021-12-12,R,1
AZ,9,9,2021-12-13,D1,2
AZ,9,9,2021-12-13,D2,2
AZ,9,9,2021-12-13,DU,0
AZ,9,9,2021-12-13,R,346
AZ,9,9,2021-12-14,D1,4
AZ,9,9,2021-12-14,D2,0
AZ,9,9,2021-12-14,DU,0
AZ,9,9,2021-12-14,R,413
AZ,9,9,2021-12-15,D1,5
AZ,9,9,2021-12-15,D2,8
AZ,9,9,2021-12-15,DU,0
AZ,9,9,2021-12-15,R,417
AZ,9,9,2021-12-16,D1,1
AZ,9,9,2021-12-16,D2,16
AZ,9,9,2021-12-16,DU,0
AZ,9,9,2021-12-16,R,339
AZ,9,9,2021-12-17,D1,2
AZ,9,9,2021-12-17,D2,7
AZ,9,9,2021-12-17,DU,0
AZ,9,9,2021-12-17,R,186
AZ,9,9,2021-12-18,D1,0
AZ,9,9,2021-12-18,D2,3
AZ,9,9,2021-12-18,DU,0
AZ,9,9,2021-12-18,R,26
AZ,9,9,2021-12-19,D1,0
AZ,9,9,2021-12-19,D2,0
AZ,9,9,2021-12-19,DU,0
AZ,9,9,2021-12-19,R,2
AZ,9,9,2021-12-20,D1,0
AZ,9,9,2021-12-20,D2,13
AZ,9,9,2021-12-20,DU,0
AZ,9,9,2021-12-20,R,214
AZ,9,9,2021-12-21,D1,3
AZ,9,9,2021-12-21,D2,12
AZ,9,9,2021-12-21,DU,0
AZ,9,9,2021-12-21,R,267
AZ,9,9,2021-12-22,D1,0
AZ,9,9,2021-12-22,D2,1
AZ,9,9,2021-12-22,DU,0
AZ,9,9,2021-12-22,R,25
AZ,9,9,2021-12-23,D1,0
AZ,9,9,2021-12-23,D2,4
AZ,9,9,2021-12-23,DU,0
AZ,9,9,2021-12-23,R,53
AZ,9,9,2021-12-24,D1,0
AZ,9,9,2021-12-24,D2,0
AZ,9,9,2021-12-24,DU,0
AZ,9,9,2021-12-24,R,10
AZ,9,9,2021-12-26,D1,0
AZ,9,9,2021-12-26,D2,0
AZ,9,9,2021-12-26,DU,0
AZ,9,9,2021-12-26,R,1
AZ,9,9,2021-12-27,D1,0
AZ,9,9,2021-12-27,D2,5
AZ,9,9,2021-12-27,DU,0
AZ,9,9,2021-12-27,R,133
AZ,9,9,2021-12-28,D1,2
AZ,9,9,2021-12-28,D2,7
AZ,9,9,2021-12-28,DU,0
AZ,9,9,2021-12-28,R,189
AZ,9,9,2021-12-29,D1,1
AZ,9,9,2021-12-29,D2,6
AZ,9,9,2021-12-29,DU,0
AZ,9,9,2021-12-29,R,131
AZ,9,9,2021-12-30,D1,2
AZ,9,9,2021-12-30,D2,4
AZ,9,9,2021-12-30,DU,0
AZ,9,9,2021-12-30,R,115
AZ,9,9,2021-12-31,D1,0
AZ,9,9,2021-12-31,D2,0
AZ,9,9,2021-12-31,DU,0
AZ,9,9,2021-12-31,R,2
AZ,9,9,2022-01-03,D1,2
AZ,9,9,2022-01-03,D2,10
AZ,9,9,2022-01-03,DU,0
AZ,9,9,2022-01-03,R,55
AZ,9,9,2022-01-04,D1,2
AZ,9,9,2022-01-04,D2,4
AZ,9,9,2022-01-04,DU,0
AZ,9,9,2022-01-04,R,166
AZ,9,9,2022-01-05,D1,0
AZ,9,9,2022-01-05,D2,3
AZ,9,9,2022-01-05,DU,0
AZ,9,9,2022-01-05,R,16
AZ,9,9,2022-01-06,D1,3
AZ,9,9,2022-01-06,D2,17
AZ,9,9,2022-01-06,DU,0
AZ,9,9,2022-01-06,R,172
AZ,9,9,2022-01-07,D1,4
AZ,9,9,2022-01-07,D2,7
AZ,9,9,2022-01-07,DU,0
AZ,9,9,2022-01-07,R,150
AZ,9,9,2022-01-08,D1,0
AZ,9,9,2022-01-08,D2,0
AZ,9,9,2022-01-08,DU,0
AZ,9,9,2022-01-08,R,5
AZ,9,9,2022-01-10,D1,3
AZ,9,9,2022-01-10,D2,9
AZ,9,9,2022-01-10,DU,0
AZ,9,9,2022-01-10,R,257
AZ,9,9,2022-01-11,D1,5
AZ,9,9,2022-01-11,D2,4
AZ,9,9,2022-01-11,DU,0
AZ,9,9,2022-01-11,R,273
AZ,9,9,2022-01-12,D1,2
AZ,9,9,2022-01-12,D2,1
AZ,9,9,2022-01-12,DU,0
AZ,9,9,2022-01-12,R,111
AZ,9,9,2022-01-13,D1,4
AZ,9,9,2022-01-13,D2,4
AZ,9,9,2022-01-13,DU,0
AZ,9,9,2022-01-13,R,178
AZ,9,9,2022-01-14,D1,5
AZ,9,9,2022-01-14,D2,9
AZ,9,9,2022-01-14,DU,0
AZ,9,9,2022-01-14,R,143
AZ,9,9,2022-01-15,D1,0
AZ,9,9,2022-01-15,D2,3
AZ,9,9,2022-01-15,DU,0
AZ,9,9,2022-01-15,R,25
AZ,9,9,2022-01-17,D1,2
AZ,9,9,2022-01-17,D2,2
AZ,9,9,2022-01-17,DU,0
AZ,9,9,2022-01-17,R,59
AZ,9,9,2022-01-18,D1,0
AZ,9,9,2022-01-18,D2,2
AZ,9,9,2022-01-18,DU,0
AZ,9,9,2022-01-18,R,55
AZ,9,9,2022-01-19,D1,4
AZ,9,9,2022-01-19,D2,4
AZ,9,9,2022-01-19,DU,0
AZ,9,9,2022-01-19,R,144
AZ,9,9,2022-01-20,D1,2
AZ,9,9,2022-01-20,D2,5
AZ,9,9,2022-01-20,DU,0
AZ,9,9,2022-01-20,R,87
AZ,9,9,2022-01-21,D1,0
AZ,9,9,2022-01-21,D2,6
AZ,9,9,2022-01-21,DU,0
AZ,9,9,2022-01-21,R,67
AZ,9,9,2022-01-22,D1,0
AZ,9,9,2022-01-22,D2,3
AZ,9,9,2022-01-22,DU,0
AZ,9,9,2022-01-22,R,9
AZ,9,9,2022-01-23,D1,0
AZ,9,9,2022-01-23,D2,0
AZ,9,9,2022-01-23,DU,0
AZ,9,9,2022-01-23,R,1
AZ,9,9,2022-01-24,D1,1
AZ,9,9,2022-01-24,D2,5
AZ,9,9,2022-01-24,DU,0
AZ,9,9,2022-01-24,R,31
AZ,9,9,2022-01-25,D1,2
AZ,9,9,2022-01-25,D2,7
AZ,9,9,2022-01-25,DU,0
AZ,9,9,2022-01-25,R,57
AZ,9,9,2022-01-26,D1,1
AZ,9,9,2022-01-26,D2,2
AZ,9,9,2022-01-26,DU,0
AZ,9,9,2022-01-26,R,58
AZ,9,9,2022-01-27,D1,0
AZ,9,9,2022-01-27,D2,4
AZ,9,9,2022-01-27,DU,0
AZ,9,9,2022-01-27,R,67
AZ,9,9,2022-01-28,D1,0
AZ,9,9,2022-01-28,D2,5
AZ,9,9,2022-01-28,DU,0
AZ,9,9,2022-01-28,R,27
AZ,9,9,2022-01-29,D1,0
AZ,9,9,2022-01-29,D2,1
AZ,9,9,2022-01-29,DU,0
AZ,9,9,2022-01-29,R,6
AZ,9,9,2022-01-31,D1,1
AZ,9,9,2022-01-31,D2,2
AZ,9,9,2022-01-31,DU,0
AZ,9,9,2022-01-31,R,26
AZ,9,9,2022-02-01,D1,2
AZ,9,9,2022-02-01,D2,2
AZ,9,9,2022-02-01,DU,0
AZ,9,9,2022-02-01,R,17
AZ,9,9,2022-02-02,D1,0
AZ,9,9,2022-02-02,D2,0
AZ,9,9,2022-02-02,DU,0
AZ,9,9,2022-02-02,R,3
AZ,9,10,,D1,0
AZ,9,10,,D2,0
AZ,9,10,,DU,0
AZ,9,10,,R,0
AZ,9,11,,D1,0
AZ,9,11,,D2,0
AZ,9,11,,DU,0
AZ,9,11,,R,0
AZ,10,1,,D1,0
AZ,10,1,,D2,0
AZ,10,1,,DU,0
AZ,10,1,,R,0
AZ,10,2,,D1,0
AZ,10,2,,D2,0
AZ,10,2,,DU,0
AZ,10,2,,R,0
AZ,10,3,,D1,0
AZ,10,3,,D2,0
AZ,10,3,,DU,0
AZ,10,3,,R,0
AZ,10,4,,D1,0
AZ,10,4,,D2,0
AZ,10,4,,DU,0
AZ,10,4,,R,0
AZ,10,5,,D1,0
AZ,10,5,,D2,0
AZ,10,5,,DU,0
AZ,10,5,,R,0
AZ,10,6,,D1,0
AZ,10,6,,D2,0
AZ,10,6,,DU,0
AZ,10,6,,R,0
AZ,10,7,,D1,0
AZ,10,7,,D2,0
AZ,10,7,,DU,0
AZ,10,7,,R,0
AZ,10,8,,D1,0
AZ,10,8,,D2,0
AZ,10,8,,DU,0
AZ,10,8,,R,0
AZ,10,9,,D1,0
AZ,10,9,,D2,0
AZ,10,9,,DU,0
AZ,10,9,,R,0
AZ,10,10,2021-01-20,D1,1
AZ,10,10,2021-01-20,D2,0
AZ,10,10,2021-01-20,DU,0
AZ,10,10,2021-01-20,R,0
AZ,10,10,2021-01-21,D1,3
AZ,10,10,2021-01-21,D2,0
AZ,10,10,2021-01-21,DU,0
AZ,10,10,2021-01-21,R,0
AZ,10,10,2021-01-22,D1,7
AZ,10,10,2021-01-22,D2,0
AZ,10,10,2021-01-22,DU,0
AZ,10,10,2021-01-22,R,0
AZ,10,10,2021-01-25,D1,15
AZ,10,10,2021-01-25,D2,0
AZ,10,10,2021-01-25,DU,0
AZ,10,10,2021-01-25,R,0
AZ,10,10,2021-01-26,D1,45
AZ,10,10,2021-01-26,D2,0
AZ,10,10,2021-01-26,DU,0
AZ,10,10,2021-01-26,R,0
AZ,10,10,2021-01-27,D1,695
AZ,10,10,2021-01-27,D2,0
AZ,10,10,2021-01-27,DU,0
AZ,10,10,2021-01-27,R,0
AZ,10,10,2021-01-28,D1,1136
AZ,10,10,2021-01-28,D2,1
AZ,10,10,2021-01-28,DU,0
AZ,10,10,2021-01-28,R,0
AZ,10,10,2021-01-29,D1,1026
AZ,10,10,2021-01-29,D2,0
AZ,10,10,2021-01-29,DU,0
AZ,10,10,2021-01-29,R,0
AZ,10,10,2021-01-30,D1,678
AZ,10,10,2021-01-30,D2,0
AZ,10,10,2021-01-30,DU,0
AZ,10,10,2021-01-30,R,0
AZ,10,10,2021-01-31,D1,164
AZ,10,10,2021-01-31,D2,0
AZ,10,10,2021-01-31,DU,0
AZ,10,10,2021-01-31,R,0
AZ,10,10,2021-02-01,D1,993
AZ,10,10,2021-02-01,D2,0
AZ,10,10,2021-02-01,DU,0
AZ,10,10,2021-02-01,R,0
AZ,10,10,2021-02-02,D1,1065
AZ,10,10,2021-02-02,D2,1
AZ,10,10,2021-02-02,DU,0
AZ,10,10,2021-02-02,R,1
AZ,10,10,2021-02-03,D1,761
AZ,10,10,2021-02-03,D2,3
AZ,10,10,2021-02-03,DU,0
AZ,10,10,2021-02-03,R,0
AZ,10,10,2021-02-04,D1,602
AZ,10,10,2021-02-04,D2,0
AZ,10,10,2021-02-04,DU,0
AZ,10,10,2021-02-04,R,0
AZ,10,10,2021-02-05,D1,661
AZ,10,10,2021-02-05,D2,2
AZ,10,10,2021-02-05,DU,0
AZ,10,10,2021-02-05,R,0
AZ,10,10,2021-02-06,D1,59
AZ,10,10,2021-02-06,D2,0
AZ,10,10,2021-02-06,DU,0
AZ,10,10,2021-02-06,R,0
AZ,10,10,2021-02-07,D1,25
AZ,10,10,2021-02-07,D2,0
AZ,10,10,2021-02-07,DU,0
AZ,10,10,2021-02-07,R,0
AZ,10,10,2021-02-08,D1,618
AZ,10,10,2021-02-08,D2,0
AZ,10,10,2021-02-08,DU,0
AZ,10,10,2021-02-08,R,0
AZ,10,10,2021-02-09,D1,981
AZ,10,10,2021-02-09,D2,4
AZ,10,10,2021-02-09,DU,0
AZ,10,10,2021-02-09,R,0
AZ,10,10,2021-02-10,D1,1223
AZ,10,10,2021-02-10,D2,0
AZ,10,10,2021-02-10,DU,0
AZ,10,10,2021-02-10,R,0
AZ,10,10,2021-02-11,D1,2770
AZ,10,10,2021-02-11,D2,3
AZ,10,10,2021-02-11,DU,0
AZ,10,10,2021-02-11,R,0
AZ,10,10,2021-02-12,D1,9615
AZ,10,10,2021-02-12,D2,4
AZ,10,10,2021-02-12,DU,0
AZ,10,10,2021-02-12,R,0
AZ,10,10,2021-02-13,D1,525
AZ,10,10,2021-02-13,D2,0
AZ,10,10,2021-02-13,DU,0
AZ,10,10,2021-02-13,R,0
AZ,10,10,2021-02-14,D1,68
AZ,10,10,2021-02-14,D2,0
AZ,10,10,2021-02-14,DU,0
AZ,10,10,2021-02-14,R,0
AZ,10,10,2021-02-15,D1,4801
AZ,10,10,2021-02-15,D2,3
AZ,10,10,2021-02-15,DU,0
AZ,10,10,2021-02-15,R,0
AZ,10,10,2021-02-16,D1,1573
AZ,10,10,2021-02-16,D2,3
AZ,10,10,2021-02-16,DU,0
AZ,10,10,2021-02-16,R,0
AZ,10,10,2021-02-17,D1,1176
AZ,10,10,2021-02-17,D2,0
AZ,10,10,2021-02-17,DU,0
AZ,10,10,2021-02-17,R,0
AZ,10,10,2021-02-18,D1,605
AZ,10,10,2021-02-18,D2,1
AZ,10,10,2021-02-18,DU,0
AZ,10,10,2021-02-18,R,0
AZ,10,10,2021-02-19,D1,813
AZ,10,10,2021-02-19,D2,1
AZ,10,10,2021-02-19,DU,0
AZ,10,10,2021-02-19,R,0
AZ,10,10,2021-02-20,D1,500
AZ,10,10,2021-02-20,D2,0
AZ,10,10,2021-02-20,DU,0
AZ,10,10,2021-02-20,R,0
AZ,10,10,2021-02-21,D1,37
AZ,10,10,2021-02-21,D2,3
AZ,10,10,2021-02-21,DU,0
AZ,10,10,2021-02-21,R,0
AZ,10,10,2021-02-22,D1,462
AZ,10,10,2021-02-22,D2,11
AZ,10,10,2021-02-22,DU,0
AZ,10,10,2021-02-22,R,0
AZ,10,10,2021-02-23,D1,368
AZ,10,10,2021-02-23,D2,1
AZ,10,10,2021-02-23,DU,0
AZ,10,10,2021-02-23,R,0
AZ,10,10,2021-02-24,D1,216
AZ,10,10,2021-02-24,D2,2
AZ,10,10,2021-02-24,DU,0
AZ,10,10,2021-02-24,R,0
AZ,10,10,2021-02-25,D1,434
AZ,10,10,2021-02-25,D2,1
AZ,10,10,2021-02-25,DU,0
AZ,10,10,2021-02-25,R,0
AZ,10,10,2021-02-26,D1,9119
AZ,10,10,2021-02-26,D2,8
AZ,10,10,2021-02-26,DU,0
AZ,10,10,2021-02-26,R,0
AZ,10,10,2021-02-27,D1,83387
AZ,10,10,2021-02-27,D2,57
AZ,10,10,2021-02-27,DU,0
AZ,10,10,2021-02-27,R,0
AZ,10,10,2021-02-28,D1,14493
AZ,10,10,2021-02-28,D2,9
AZ,10,10,2021-02-28,DU,0
AZ,10,10,2021-02-28,R,0
AZ,10,10,2021-03-01,D1,136325
AZ,10,10,2021-03-01,D2,96
AZ,10,10,2021-03-01,DU,0
AZ,10,10,2021-03-01,R,0
AZ,10,10,2021-03-02,D1,59040
AZ,10,10,2021-03-02,D2,27
AZ,10,10,2021-03-02,DU,0
AZ,10,10,2021-03-02,R,0
AZ,10,10,2021-03-03,D1,24078
AZ,10,10,2021-03-03,D2,27
AZ,10,10,2021-03-03,DU,0
AZ,10,10,2021-03-03,R,0
AZ,10,10,2021-03-04,D1,14347
AZ,10,10,2021-03-04,D2,7
AZ,10,10,2021-03-04,DU,0
AZ,10,10,2021-03-04,R,1
AZ,10,10,2021-03-05,D1,10046
AZ,10,10,2021-03-05,D2,39
AZ,10,10,2021-03-05,DU,0
AZ,10,10,2021-03-05,R,1
AZ,10,10,2021-03-06,D1,4509
AZ,10,10,2021-03-06,D2,4
AZ,10,10,2021-03-06,DU,0
AZ,10,10,2021-03-06,R,0
AZ,10,10,2021-03-07,D1,96
AZ,10,10,2021-03-07,D2,0
AZ,10,10,2021-03-07,DU,0
AZ,10,10,2021-03-07,R,0
AZ,10,10,2021-03-08,D1,2205
AZ,10,10,2021-03-08,D2,8
AZ,10,10,2021-03-08,DU,0
AZ,10,10,2021-03-08,R,0
AZ,10,10,2021-03-09,D1,1521
AZ,10,10,2021-03-09,D2,54
AZ,10,10,2021-03-09,DU,0
AZ,10,10,2021-03-09,R,0
AZ,10,10,2021-03-10,D1,1561
AZ,10,10,2021-03-10,D2,12
AZ,10,10,2021-03-10,DU,0
AZ,10,10,2021-03-10,R,0
AZ,10,10,2021-03-11,D1,935
AZ,10,10,2021-03-11,D2,16
AZ,10,10,2021-03-11,DU,0
AZ,10,10,2021-03-11,R,0
AZ,10,10,2021-03-12,D1,692
AZ,10,10,2021-03-12,D2,3
AZ,10,10,2021-03-12,DU,0
AZ,10,10,2021-03-12,R,0
AZ,10,10,2021-03-13,D1,522
AZ,10,10,2021-03-13,D2,1
AZ,10,10,2021-03-13,DU,0
AZ,10,10,2021-03-13,R,0
AZ,10,10,2021-03-14,D1,8
AZ,10,10,2021-03-14,D2,1
AZ,10,10,2021-03-14,DU,0
AZ,10,10,2021-03-14,R,0
AZ,10,10,2021-03-15,D1,426
AZ,10,10,2021-03-15,D2,5
AZ,10,10,2021-03-15,DU,0
AZ,10,10,2021-03-15,R,0
AZ,10,10,2021-03-16,D1,328
AZ,10,10,2021-03-16,D2,8
AZ,10,10,2021-03-16,DU,0
AZ,10,10,2021-03-16,R,0
AZ,10,10,2021-03-17,D1,182
AZ,10,10,2021-03-17,D2,5
AZ,10,10,2021-03-17,DU,0
AZ,10,10,2021-03-17,R,0
AZ,10,10,2021-03-18,D1,97
AZ,10,10,2021-03-18,D2,3
AZ,10,10,2021-03-18,DU,0
AZ,10,10,2021-03-18,R,0
AZ,10,10,2021-03-19,D1,127
AZ,10,10,2021-03-19,D2,2
AZ,10,10,2021-03-19,DU,0
AZ,10,10,2021-03-19,R,0
AZ,10,10,2021-03-20,D1,37
AZ,10,10,2021-03-20,D2,2
AZ,10,10,2021-03-20,DU,0
AZ,10,10,2021-03-20,R,0
AZ,10,10,2021-03-22,D1,57
AZ,10,10,2021-03-22,D2,20
AZ,10,10,2021-03-22,DU,0
AZ,10,10,2021-03-22,R,0
AZ,10,10,2021-03-23,D1,116
AZ,10,10,2021-03-23,D2,8
AZ,10,10,2021-03-23,DU,0
AZ,10,10,2021-03-23,R,0
AZ,10,10,2021-03-24,D1,60
AZ,10,10,2021-03-24,D2,9
AZ,10,10,2021-03-24,DU,0
AZ,10,10,2021-03-24,R,0
AZ,10,10,2021-03-25,D1,92
AZ,10,10,2021-03-25,D2,2
AZ,10,10,2021-03-25,DU,0
AZ,10,10,2021-03-25,R,0
AZ,10,10,2021-03-26,D1,80
AZ,10,10,2021-03-26,D2,8
AZ,10,10,2021-03-26,DU,0
AZ,10,10,2021-03-26,R,0
AZ,10,10,2021-03-27,D1,84
AZ,10,10,2021-03-27,D2,1
AZ,10,10,2021-03-27,DU,0
AZ,10,10,2021-03-27,R,0
AZ,10,10,2021-03-28,D1,2
AZ,10,10,2021-03-28,D2,0
AZ,10,10,2021-03-28,DU,0
AZ,10,10,2021-03-28,R,0
AZ,10,10,2021-03-29,D1,54
AZ,10,10,2021-03-29,D2,13
AZ,10,10,2021-03-29,DU,0
AZ,10,10,2021-03-29,R,0
AZ,10,10,2021-03-30,D1,78
AZ,10,10,2021-03-30,D2,4
AZ,10,10,2021-03-30,DU,0
AZ,10,10,2021-03-30,R,0
AZ,10,10,2021-03-31,D1,24
AZ,10,10,2021-03-31,D2,5
AZ,10,10,2021-03-31,DU,0
AZ,10,10,2021-03-31,R,0
AZ,10,10,2021-04-01,D1,38
AZ,10,10,2021-04-01,D2,3
AZ,10,10,2021-04-01,DU,0
AZ,10,10,2021-04-01,R,0
AZ,10,10,2021-04-02,D1,5
AZ,10,10,2021-04-02,D2,1
AZ,10,10,2021-04-02,DU,0
AZ,10,10,2021-04-02,R,0
AZ,10,10,2021-04-03,D1,1
AZ,10,10,2021-04-03,D2,2
AZ,10,10,2021-04-03,DU,0
AZ,10,10,2021-04-03,R,0
AZ,10,10,2021-04-05,D1,15
AZ,10,10,2021-04-05,D2,3
AZ,10,10,2021-04-05,DU,0
AZ,10,10,2021-04-05,R,0
AZ,10,10,2021-04-06,D1,29
AZ,10,10,2021-04-06,D2,2
AZ,10,10,2021-04-06,DU,0
AZ,10,10,2021-04-06,R,0
AZ,10,10,2021-04-07,D1,46
AZ,10,10,2021-04-07,D2,3
AZ,10,10,2021-04-07,DU,0
AZ,10,10,2021-04-07,R,0
AZ,10,10,2021-04-08,D1,23
AZ,10,10,2021-04-08,D2,1
AZ,10,10,2021-04-08,DU,0
AZ,10,10,2021-04-08,R,0
AZ,10,10,2021-04-09,D1,8
AZ,10,10,2021-04-09,D2,1
AZ,10,10,2021-04-09,DU,0
AZ,10,10,2021-04-09,R,0
AZ,10,10,2021-04-10,D1,15
AZ,10,10,2021-04-10,D2,0
AZ,10,10,2021-04-10,DU,0
AZ,10,10,2021-04-10,R,0
AZ,10,10,2021-04-11,D1,5
AZ,10,10,2021-04-11,D2,1
AZ,10,10,2021-04-11,DU,0
AZ,10,10,2021-04-11,R,0
AZ,10,10,2021-04-12,D1,121
AZ,10,10,2021-04-12,D2,8
